Name,Date,City,State,Score,Raw Url,Url
Esposito's Pizza Bar Restaur...,2/29/2024 18:00,Davie, FL,7.5,https://onebite.app/restaurant/espositos-pizza-bar-restaurant-davie-fl-5bf525e5/review/e699ccc0-a142-4c19-9bcb-6749779d004d,https://onebite.app/restaurant/espositos-pizza-bar-restaurant-davie-fl-5bf525e5
Big Bang Pizzeria,2/28/2024 18:00,North Lauderdale, FL,7.5,https://onebite.app/restaurant/big-bang-pizzeria-north-lauderdale-fl-90115b32/review/44bc1551-9b51-4cd5-943f-be6b2a3bd239,https://onebite.app/restaurant/big-bang-pizzeria-north-lauderdale-fl-90115b32
Palms Plaza,2/27/2024 18:00,Boca Raton, FL,7.1,https://onebite.app/restaurant/palms-plaza-boca-raton-fl-11989717/review/e5d44670-e969-466f-88c3-83e1cd303a16,https://onebite.app/restaurant/palms-plaza-boca-raton-fl-11989717
Aunt Lulu's NY Style Pizza a...,2/26/2024 18:00,Boca Raton, FL,7.8,https://onebite.app/restaurant/aunt-lulus-ny-style-pizza-and-kitchen-boca-raton-fl-8f720f5b/review/83daae37-d2f8-41c0-b354-bcb4735af99b,https://onebite.app/restaurant/aunt-lulus-ny-style-pizza-and-kitchen-boca-raton-fl-8f720f5b
Focaccia,2/23/2024 18:00,Miami, FL,6.9,https://onebite.app/restaurant/focaccia-miami-fl-34610677/review/69ebf80c-b9b7-4ebe-bde1-3dfcf601aef2,https://onebite.app/restaurant/focaccia-miami-fl-34610677
Bob’s Pizza,2/22/2024 18:00,Chicago, IL,7.4,https://onebite.app/restaurant/bobs-pizza-chicago-il-1ba5ca29/review/df92f444-6029-4ab9-9e09-3c24bb643957,https://onebite.app/restaurant/bobs-pizza-chicago-il-1ba5ca29
La Piazza Pizzeria & Restaur...,2/20/2024 18:00,Staten Island, NY,7.7,https://onebite.app/restaurant/la-piazza-pizzeria-and-restaurant-staten-island-ny-eacee52f/review/fc963e78-f863-4976-b19b-78918c426e71,https://onebite.app/restaurant/la-piazza-pizzeria-and-restaurant-staten-island-ny-eacee52f
Ciro Pizza Cafe,2/19/2024 18:00,Staten Island, NY,8.1,https://onebite.app/restaurant/ciro-pizza-cafe-staten-island-ny-93b427a6/review/ca132ca5-5cf1-4508-bba6-818678e99fcc,https://onebite.app/restaurant/ciro-pizza-cafe-staten-island-ny-93b427a6
The Pizza Parlor,2/16/2024 18:00,Staten Island, NY,7.7,https://onebite.app/restaurant/the-pizza-parlor-staten-island-ny-901d9419/review/f7a9a508-2b14-4b9f-a807-8b69af60a6f1,https://onebite.app/restaurant/the-pizza-parlor-staten-island-ny-901d9419
Nonna's Pizza Great Kills,2/15/2024 18:00,Staten Island, NY,7.7,https://onebite.app/restaurant/nonnas-pizza-great-kills-staten-island-ny-2945d73a/review/c4a0cd87-0c9e-4f59-a975-5b2a71b0ce45,https://onebite.app/restaurant/nonnas-pizza-great-kills-staten-island-ny-2945d73a
Seppe Pizza Bar,2/14/2024 18:00,Staten Island, NY,7.9,https://onebite.app/restaurant/seppe-pizza-bar-staten-island-ny-4bbcbeee/review/33d53b17-e961-4830-ae9a-e3c325cca717,https://onebite.app/restaurant/seppe-pizza-bar-staten-island-ny-4bbcbeee
Dom Demarco's Pizzeria & Win...,2/13/2024 18:00,Las Vegas, NV,7.9,https://onebite.app/restaurant/dom-demarcos-pizzeria-and-wine-bar-las-vegas-nv-ecfcbff4/review/386b05ad-60ad-47a7-9488-1e964b139986,https://onebite.app/restaurant/dom-demarcos-pizzeria-and-wine-bar-las-vegas-nv-ecfcbff4
Red Dwarf,2/9/2024 18:00,Las Vegas, NV,7.5,https://onebite.app/restaurant/red-dwarf-las-vegas-nv-97fb8fa4/review/1c4efc39-2a65-438d-87c1-d216527141b1,https://onebite.app/restaurant/red-dwarf-las-vegas-nv-97fb8fa4
Monzú Italian Oven + Bar,2/8/2024 18:00,Las Vegas, NV,7.8,https://onebite.app/restaurant/monzu-italian-oven-bar-las-vegas-nv-17cd7ecd/review/49e116d5-7fc3-487e-8cbb-3cccf9e57770,https://onebite.app/restaurant/monzu-italian-oven-bar-las-vegas-nv-17cd7ecd
The Sand Dollar Lounge,2/7/2024 18:00,Las Vegas, NV,6.5,https://onebite.app/restaurant/the-sand-dollar-lounge-las-vegas-nv-93747f03/review/4985352d-7367-4ed8-b30d-ade0e0211b85,https://onebite.app/restaurant/the-sand-dollar-lounge-las-vegas-nv-93747f03
Pier 76,2/6/2024 18:02,Staten Island, NY,7.6,https://onebite.app/restaurant/pier-76-staten-island-ny-99c41184/review/b2864dbe-2bf3-4540-a074-f4606a2aa1fe,https://onebite.app/restaurant/pier-76-staten-island-ny-99c41184
Joe's Pizza NYC,2/5/2024 18:00,Miami, FL,8.2,https://onebite.app/restaurant/joes-pizza-nyc-miami-fl-8b131d3e/review/b2de76d2-5a3c-4212-b1cc-0d88c2638783,https://onebite.app/restaurant/joes-pizza-nyc-miami-fl-8b131d3e
Jimmy Max,2/2/2024 18:00,Staten Island, NY,7.7,https://onebite.app/restaurant/jimmy-max-staten-island-ny-21a43a0b/review/7f3fcaf8-dca7-4ddc-a090-f8271912a669,https://onebite.app/restaurant/jimmy-max-staten-island-ny-21a43a0b
Alla Vita,2/1/2024 18:00,Chicago, IL,7.9,https://onebite.app/restaurant/alla-vita-chicago-il-431dd445/review/73aa499f-f15c-4d86-8ecd-ca5cf043e5af,https://onebite.app/restaurant/alla-vita-chicago-il-431dd445
Ungaro Coal Fired Pizza Cafe,2/1/2024 18:00,Staten Island, NY,7.7,https://onebite.app/restaurant/ungaro-coal-fired-pizza-cafe-staten-island-ny-edbd32a4/review/d312b6ba-210a-4f68-8746-813fe1479eb0,https://onebite.app/restaurant/ungaro-coal-fired-pizza-cafe-staten-island-ny-edbd32a4
The Vic Tavern,1/31/2024 18:00,Bayonne, NJ,7.7,https://onebite.app/restaurant/the-vic-tavern-bayonne-nj-83d2cca7/review/b35dd9d0-e6e7-4644-b2d3-662be1f394d0,https://onebite.app/restaurant/the-vic-tavern-bayonne-nj-83d2cca7
D. Palmieri's Bakery,1/30/2024 18:00,Johnston, RI,7.5,https://onebite.app/restaurant/d-palmieris-bakery-johnston-ri-8b755d9e/review/e5f8df1a-a722-4aca-9e83-9c021d08477e,https://onebite.app/restaurant/d-palmieris-bakery-johnston-ri-8b755d9e
Nice Slice Pizzeria,1/29/2024 18:00,Providence, RI,7.7,https://onebite.app/restaurant/nice-slice-pizzeria-providence-ri-790a0e2a/review/fa7a2f0b-7508-4d26-a729-7e05d5ad3d08,https://onebite.app/restaurant/nice-slice-pizzeria-providence-ri-790a0e2a
Francesco's Pizzeria,1/26/2024 18:00,Providence, RI,7.9,https://onebite.app/restaurant/francescos-pizzeria-providence-ri-d42cb9a7/review/18dcbab3-446e-46ce-8e85-0191bba7cbfc,https://onebite.app/restaurant/francescos-pizzeria-providence-ri-d42cb9a7
Merlino's Pizzeria,1/25/2024 18:00,Cranston, RI,7.4,https://onebite.app/restaurant/merlinos-pizzeria-cranston-ri-5b8b6c60/review/f4eb2478-884e-4661-9984-cd7f807357bd,https://onebite.app/restaurant/merlinos-pizzeria-cranston-ri-5b8b6c60
Jacaranda Restaurant & Pizze...,1/24/2024 18:00,Plantation, FL,7.4,https://onebite.app/restaurant/jacaranda-restaurant-and-pizzeria-plantation-fl-92b8a43f/review/1d04ccad-aba3-4674-a9db-1f7968d07347,https://onebite.app/restaurant/jacaranda-restaurant-and-pizzeria-plantation-fl-92b8a43f
Frank Pepe Pizzeria Napoleta...,1/23/2024 18:00,Plantation, FL,8.1,https://onebite.app/restaurant/frank-pepe-pizzeria-napoletana-plantation-fl-b768463c/review/c6970e98-2c45-43b3-a9e4-50e2dadaa605,https://onebite.app/restaurant/frank-pepe-pizzeria-napoletana-plantation-fl-b768463c
Pie Life Pizza,1/22/2024 18:00,Pasadena, CA,7.7,https://onebite.app/restaurant/pie-life-pizza-pasadena-ca-baa87698/review/b331929b-664d-4103-8842-c9d96b09fa72,https://onebite.app/restaurant/pie-life-pizza-pasadena-ca-baa87698
Casa Bianca Pizza Pie,1/19/2024 18:00,Los Angeles, CA,6.8,https://onebite.app/restaurant/casa-bianca-pizza-pie-los-angeles-ca-576b2209/review/a8281d4f-084f-4bd4-b228-2c0a8ae30d21,https://onebite.app/restaurant/casa-bianca-pizza-pie-los-angeles-ca-576b2209
Ozzy's Apizza,1/18/2024 18:00,Glendale, CA,8.1,https://onebite.app/restaurant/ozzys-apizza-glendale-ca-45f78f36/review/9979cf06-1ddb-4def-bb09-130b19f3b612,https://onebite.app/restaurant/ozzys-apizza-glendale-ca-45f78f36
The Luggage Room Pizzeria & ...,1/17/2024 18:00,Pasadena, CA,6.9,https://onebite.app/restaurant/the-luggage-room-pizzeria-and-la-grande-orange-pasadena-ca-257da493/review/c2cabbf9-ea27-4eab-beca-55d8b2f9041d,https://onebite.app/restaurant/the-luggage-room-pizzeria-and-la-grande-orange-pasadena-ca-257da493
Hoey's Pizza,1/15/2024 18:00,Randolph, MA,7.6,https://onebite.app/restaurant/hoeys-pizza-randolph-ma-2383a876/review/e59795a1-4f83-4300-958c-c84ebcfbce69,https://onebite.app/restaurant/hoeys-pizza-randolph-ma-2383a876
Buddy’s Union Villa,1/12/2024 18:00,Easton, MA,8.2,https://onebite.app/restaurant/buddys-union-villa-easton-ma-85a107fd/review/707d3de4-e116-4003-a384-850276fe52bb,https://onebite.app/restaurant/buddys-union-villa-easton-ma-85a107fd
Ultimate Pizza,1/11/2024 18:00,Easton, MA,8.1,https://onebite.app/restaurant/ultimate-pizza-easton-ma-1aef2e0e/review/c1e4206d-5df5-4542-9474-5ce3b907f2d1,https://onebite.app/restaurant/ultimate-pizza-easton-ma-1aef2e0e
J’s Flying Pizza,1/10/2024 18:00,Bridgewater, MA,8.1,https://onebite.app/restaurant/js-flying-pizza-bridgewater-ma-0e469c4a/review/c0ee1136-f849-46f7-80dc-3ba6d1fe46f5,https://onebite.app/restaurant/js-flying-pizza-bridgewater-ma-0e469c4a
Damien's,1/9/2024 18:00,Hanson, MA,7.9,https://onebite.app/restaurant/damiens-hanson-ma-395e292d/review/58a22ab2-f064-4105-a452-4afd8f57c34e,https://onebite.app/restaurant/damiens-hanson-ma-395e292d
Venus Cafe,1/8/2024 18:00,Whitman, MA,8.1,https://onebite.app/restaurant/venus-cafe-whitman-ma-1a1a8559/review/1180b954-2b0f-4bf3-92c8-ae2eb7a2efc3,https://onebite.app/restaurant/venus-cafe-whitman-ma-1a1a8559
Denly Gardens Old World Pizz...,1/5/2024 18:00,Weymouth, MA,8.1,https://onebite.app/restaurant/denly-gardens-old-world-pizza-weymouth-ma-b4ec4a3d/review/5a0d67aa-ca0f-4d35-93b5-bda92db91957,https://onebite.app/restaurant/denly-gardens-old-world-pizza-weymouth-ma-b4ec4a3d
Molinari's,1/4/2024 18:00,Boston, MA,7.4,https://onebite.app/restaurant/molinaris-boston-ma-8547ccf1/review/2c72995e-5a9f-4e26-82ff-527f05948166,https://onebite.app/restaurant/molinaris-boston-ma-8547ccf1
Zack's Pizza,1/3/2024 18:00,Randolph, MA,7.7,https://onebite.app/restaurant/zacks-pizza-randolph-ma-22ba1898/review/f2d795b7-514e-43a6-a764-20c0a7338089,https://onebite.app/restaurant/zacks-pizza-randolph-ma-22ba1898
Bardo's Pizza Trailer,1/2/2024 18:01,Norwood, MA,6.8,https://onebite.app/restaurant/bardos-pizza-trailer-norwood-ma-ce980ab7/review/7f55ae26-8a84-40ec-b36b-61530373749d,https://onebite.app/restaurant/bardos-pizza-trailer-norwood-ma-ce980ab7
CRISP,12/28/2023 18:00,Walpole, MA,7.8,https://onebite.app/restaurant/crisp-walpole-ma-a29f4531/review/5ce254e9-2881-4577-9f2c-fd3c77b09e5e,https://onebite.app/restaurant/crisp-walpole-ma-a29f4531
DiVito Brothers Italian Pizz...,12/26/2023 18:00,Billerica, MA,7.3,https://onebite.app/restaurant/divito-brothers-italian-pizzeria-billerica-ma-a6471df1/review/aea13614-5b96-4c1e-a6f4-031303d0f320,https://onebite.app/restaurant/divito-brothers-italian-pizzeria-billerica-ma-a6471df1
Brewer's Fork,12/22/2023 18:00,Boston, MA,7.3,https://onebite.app/restaurant/brewers-fork-boston-ma-4facc168/review/7a2c6970-80d2-40bd-9a05-7fb49f981180,https://onebite.app/restaurant/brewers-fork-boston-ma-4facc168
DaCoopas Pizza E.B.,12/21/2023 18:00,Boston, MA,7.8,https://onebite.app/restaurant/dacoopas-pizza-eb-boston-ma-e8510f73/review/5a06eb14-7eac-4cea-881a-ad05bdfab764,https://onebite.app/restaurant/dacoopas-pizza-eb-boston-ma-e8510f73
Denneno's Pizza,12/20/2023 18:00,Stoughton, MA,8.1,https://onebite.app/restaurant/dennenos-pizza-stoughton-ma-2b98a06f/review/b6d04de6-eac7-4315-9861-1921713d0787,https://onebite.app/restaurant/dennenos-pizza-stoughton-ma-2b98a06f
Pizzeria Enzina,12/19/2023 18:00,Waltham, MA,7.8,https://onebite.app/restaurant/pizzeria-enzina-waltham-ma-0815f141/review/cd857845-279c-48fc-a93a-565032178f21,https://onebite.app/restaurant/pizzeria-enzina-waltham-ma-0815f141
Mike's Pie,12/18/2023 18:00,Hudson, NH,7.2,https://onebite.app/restaurant/mikes-pie-hudson-nh-b8efcc9b/review/734ba7ec-b92c-4f5d-b557-7ae5433ffef8,https://onebite.app/restaurant/mikes-pie-hudson-nh-b8efcc9b
Joanie's Pizza,12/15/2023 18:00,Chelmsford, MA,8.4,https://onebite.app/restaurant/joanies-pizza-chelmsford-ma-f55812fe/review/62e5138f-a22f-441f-9b60-9b941ace2798,https://onebite.app/restaurant/joanies-pizza-chelmsford-ma-f55812fe
Turnpike Market,12/14/2023 18:00,Billerica, MA,7.1,https://onebite.app/restaurant/turnpike-market-billerica-ma-dfc858bb/review/efaca77e-eff5-48ab-99ee-945f96bd181a,https://onebite.app/restaurant/turnpike-market-billerica-ma-dfc858bb
Dino’s Brick Oven Pizzeria,12/13/2023 18:00,Wakefield, MA,7.7,https://onebite.app/restaurant/dinos-brick-oven-pizzeria-wakefield-ma-bb69c434/review/e904b0a3-d28a-404b-ba51-28c370c93b64,https://onebite.app/restaurant/dinos-brick-oven-pizzeria-wakefield-ma-bb69c434
The Brown Jug,12/12/2023 18:00,Chelsea, MA,7.5,https://onebite.app/restaurant/the-brown-jug-chelsea-ma-dd338c38/review/b3eda71d-646a-441c-8a3f-5a6797607b15,https://onebite.app/restaurant/the-brown-jug-chelsea-ma-dd338c38
Fialkoff's Kosher Pizza,12/11/2023 18:00,Surfside, FL,7.5,https://onebite.app/restaurant/fialkoffs-kosher-pizza-surfside-fl-e70be456/review/0b7a5c1d-841e-4310-a684-b3780aaa84c6,https://onebite.app/restaurant/fialkoffs-kosher-pizza-surfside-fl-e70be456
Wizard Hat Pizza,12/7/2023 18:00,Brooklyn, NY,7.9,https://onebite.app/restaurant/wizard-hat-pizza-brooklyn-ny-5bebc4ff/review/57f5f2e8-8644-4f89-bc11-0634fb957fb1,https://onebite.app/restaurant/wizard-hat-pizza-brooklyn-ny-5bebc4ff
The Astarita,12/6/2023 18:00,Brooklyn, NY,7.4,https://onebite.app/restaurant/the-astarita-brooklyn-ny-6f9aa357/review/6404f395-1aa3-4003-9585-b59c8a417047,https://onebite.app/restaurant/the-astarita-brooklyn-ny-6f9aa357
Peppino's,12/5/2023 18:00,Brooklyn, NY,7.9,https://onebite.app/restaurant/peppinos-brooklyn-ny-a5242a1b/review/fdf1eadd-af42-4c25-9ba8-9587c9152449,https://onebite.app/restaurant/peppinos-brooklyn-ny-a5242a1b
Smiling Pizzeria,12/4/2023 18:00,Brooklyn, NY,7.7,https://onebite.app/restaurant/smiling-pizzeria-brooklyn-ny-a13ce1dc/review/c5c50f74-a158-493d-bcb0-88ab56ed8648,https://onebite.app/restaurant/smiling-pizzeria-brooklyn-ny-a13ce1dc
Antonio's Pizza,12/1/2023 18:00,Brooklyn, NY,7.4,https://onebite.app/restaurant/antonios-pizza-brooklyn-ny-f8593c41/review/b9b85265-57de-4ed1-856f-437969bfd839,https://onebite.app/restaurant/antonios-pizza-brooklyn-ny-f8593c41
Zoli's Pizza,11/30/2023 18:00,Fort Worth, TX,7.9,https://onebite.app/restaurant/zolis-pizza-fort-worth-tx-f1690d39/review/15a13f8d-3aa2-4b83-a1ae-5fa8b744e7da,https://onebite.app/restaurant/zolis-pizza-fort-worth-tx-f1690d39
Loui's Pizza,11/29/2023 18:00,Hazel Park, MI,7.7,https://onebite.app/restaurant/louis-pizza-hazel-park-mi-22e19e35/review/9377a089-65fb-4646-98fa-bdfef0c7b189,https://onebite.app/restaurant/louis-pizza-hazel-park-mi-22e19e35
Palazzo Di Pizza,11/28/2023 18:00,Royal Oak, MI,7.9,https://onebite.app/restaurant/palazzo-di-pizza-royal-oak-mi-9ea76c7a/review/9ed9bf4b-8bf5-4f3b-a3ed-4121395e8439,https://onebite.app/restaurant/palazzo-di-pizza-royal-oak-mi-9ea76c7a
Sicily's pizzeria and subs,11/27/2023 18:00,Detroit, MI,7.6,https://onebite.app/restaurant/sicilys-pizzeria-and-subs-detroit-mi-6ee0babf/review/b4e0c4dd-fa32-48df-a09f-36eaf1e773e6,https://onebite.app/restaurant/sicilys-pizzeria-and-subs-detroit-mi-6ee0babf
"Pummarola Midtown ""Pizza Nap...",11/24/2023 18:00,Miami, FL,7.2,https://onebite.app/restaurant/pummarola-midtown-pizza-napoletana-miami-fl-04aa6090/review/98fb306a-c1d5-4c27-8527-3753e02a473e,https://onebite.app/restaurant/pummarola-midtown-pizza-napoletana-miami-fl-04aa6090
Hysen's Nizza Pizza,11/22/2023 18:00,Fort Worth, TX,6.1,https://onebite.app/restaurant/hysens-nizza-pizza-fort-worth-tx-251a2fdd/review/d6cc96ec-94b0-4a17-bb4e-817d40212367,https://onebite.app/restaurant/hysens-nizza-pizza-fort-worth-tx-251a2fdd
Moonlight Pizza,11/21/2023 18:00,Pen Argyl, PA,8.3,https://onebite.app/restaurant/moonlight-pizza-pen-argyl-pa-baa26cee/review/a8648deb-45bb-4d49-9c4d-08b7675fd712,https://onebite.app/restaurant/moonlight-pizza-pen-argyl-pa-baa26cee
Russo's Pizza,11/20/2023 18:00,New Hope, PA,7.5,https://onebite.app/restaurant/russos-pizza-new-hope-pa-b8e12026/review/f450db63-01e6-4835-9f04-50e003f19cdd,https://onebite.app/restaurant/russos-pizza-new-hope-pa-b8e12026
Lucatelli's Pizzeria,11/17/2023 18:00,Doylestown, PA,7.8,https://onebite.app/restaurant/lucatellis-pizzeria-doylestown-pa-96442da8/review/19676b6c-ca15-461a-90f1-f39acd02bb24,https://onebite.app/restaurant/lucatellis-pizzeria-doylestown-pa-96442da8
HG Bucks Bagels,11/16/2023 18:00,Warminster, PA,7.5,https://onebite.app/restaurant/hg-bucks-bagels-warminster-pa-c063a4a7/review/80fec1ed-e89a-4fdc-91f0-d3367d028386,https://onebite.app/restaurant/hg-bucks-bagels-warminster-pa-c063a4a7
Peppino's Tomato Pies,11/15/2023 18:00,Chalfont, PA,7.8,https://onebite.app/restaurant/peppinos-tomato-pies-chalfont-pa-a9c8fa30/review/8fd7dfa3-2917-45a3-85a2-523b5b81ccb2,https://onebite.app/restaurant/peppinos-tomato-pies-chalfont-pa-a9c8fa30
Pizano's Pizza & Pasta,11/14/2023 18:00,Chicago, IL,7.3,https://onebite.app/restaurant/pizanos-pizza-and-pasta-chicago-il-6e89f66b/review/020fe75b-172b-4fd9-b41f-1ef5a9a6a342,https://onebite.app/restaurant/pizanos-pizza-and-pasta-chicago-il-6e89f66b
Nonna's Pizza & Sandwiches,11/13/2023 18:00,Chicago, IL,7.3,https://onebite.app/restaurant/nonnas-pizza-and-sandwiches-chicago-il-c6cfe95a/review/2a84bb2e-2bd8-4e89-896b-c7f403f9c3da,https://onebite.app/restaurant/nonnas-pizza-and-sandwiches-chicago-il-c6cfe95a
Tomato Pie Pizza Joint,11/10/2023 18:00,South Pasadena, CA,7.5,https://onebite.app/restaurant/tomato-pie-pizza-joint-south-pasadena-ca-3ae0c33f/review/14154546-7ba3-4d8f-a4d1-a037eaf290ac,https://onebite.app/restaurant/tomato-pie-pizza-joint-south-pasadena-ca-3ae0c33f
U Street Pizza,11/9/2023 18:00,Pasadena, CA,7.1,https://onebite.app/restaurant/u-street-pizza-pasadena-ca-4dc3faef/review/e43b13c9-5192-4e53-9d4a-857d95205e77,https://onebite.app/restaurant/u-street-pizza-pasadena-ca-4dc3faef
Greenbush Bar,11/8/2023 18:00,Madison, WI,8.1,https://onebite.app/restaurant/greenbush-bar-madison-wi-fab967fe/review/ff3e37b9-b448-42ea-a199-6a8273c2ab24,https://onebite.app/restaurant/greenbush-bar-madison-wi-fab967fe
Grampa's Pizzeria,11/7/2023 18:00,Madison, WI,8.1,https://onebite.app/restaurant/grampas-pizzeria-madison-wi-7260f382/review/2fbdcb55-e3e0-4b56-82ea-f94a6e759f38,https://onebite.app/restaurant/grampas-pizzeria-madison-wi-7260f382
Next Door Pub & Pizzeria,11/6/2023 18:00,Lake Geneva, WI,7.1,https://onebite.app/restaurant/next-door-pub-and-pizzeria-lake-geneva-wi-b860c90d/review/523068bc-6954-40c7-9e1c-8848a9ee6b3f,https://onebite.app/restaurant/next-door-pub-and-pizzeria-lake-geneva-wi-b860c90d
Oakfire,11/3/2023 18:00,Lake Geneva, WI,6.8,https://onebite.app/restaurant/oakfire-lake-geneva-wi-796bcd36/review/4d50e1c2-efff-43a2-bb70-2ab89c411f70,https://onebite.app/restaurant/oakfire-lake-geneva-wi-796bcd36
SLYCE Coal-Fired Pizza Compa...,11/2/2023 18:00,Wauconda, IL,6.2,https://onebite.app/restaurant/slyce-coalfired-pizza-company-wauconda-il-4dbfa641/review/d893f2eb-6dd3-4866-987c-65715074c4e2,https://onebite.app/restaurant/slyce-coalfired-pizza-company-wauconda-il-4dbfa641
Uncle Jerry's Pizza Company,11/1/2023 18:00,Cary, IL,8.3,https://onebite.app/restaurant/uncle-jerrys-pizza-company-cary-il-219f6261/review/2233bc92-3c01-4c7e-af77-62fb591b55b6,https://onebite.app/restaurant/uncle-jerrys-pizza-company-cary-il-219f6261
Sal's Pizza Company,10/31/2023 18:00,Algonquin, IL,7.6,https://onebite.app/restaurant/sals-pizza-company-algonquin-il-2cb9d061/review/d433bebe-fe5c-4117-94ae-fabfd4aaa880,https://onebite.app/restaurant/sals-pizza-company-algonquin-il-2cb9d061
Village Pizza & Pub,10/30/2023 18:00,Carpentersville, IL,7.7,https://onebite.app/restaurant/village-pizza-and-pub-carpentersville-il-a3137899/review/b14af728-3f0e-4ed1-8a95-f32661a2deca,https://onebite.app/restaurant/village-pizza-and-pub-carpentersville-il-a3137899
PDA Slice Shop,10/27/2023 18:00,New York, NY,4.9,https://onebite.app/restaurant/pda-slice-shop-new-york-ny-2fcad0d1/review/59282e14-0a2c-4978-aee6-ef2b0a8d9634,https://onebite.app/restaurant/pda-slice-shop-new-york-ny-2fcad0d1
Xeno's Pizza,10/26/2023 18:00,New York, NY,7.7,https://onebite.app/restaurant/xenos-pizza-new-york-ny-b827920c/review/adb7e661-7069-4518-84fe-7cbba06a14c6,https://onebite.app/restaurant/xenos-pizza-new-york-ny-b827920c
Pizza and Shakes,10/25/2023 18:00,New York, NY,6.3,https://onebite.app/restaurant/pizza-and-shakes-new-york-ny-448bd545/review/b165d0ee-4a4a-40b5-bb90-c53791a4f61d,https://onebite.app/restaurant/pizza-and-shakes-new-york-ny-448bd545
Fiorentina Pizzeria and Gril...,10/24/2023 18:00,New York, NY,7.3,https://onebite.app/restaurant/fiorentina-pizzeria-and-grill-new-york-ny-27d5ccbe/review/6cfd1a3a-6650-492d-912e-d23acbad86d2,https://onebite.app/restaurant/fiorentina-pizzeria-and-grill-new-york-ny-27d5ccbe
Pizza Fenice,10/23/2023 18:00,Village of Pelham, NY,7.8,https://onebite.app/restaurant/pizza-fenice-village-of-pelham-ny-1e87863e/review/73eb88c3-1475-4e64-8298-bc7f75410c1c,https://onebite.app/restaurant/pizza-fenice-village-of-pelham-ny-1e87863e
Roma,10/20/2023 18:00,Tuckahoe, NY,7.9,https://onebite.app/restaurant/roma-tuckahoe-ny-6f67a82e/review/74c08abb-05f1-4608-9f8e-2f3830dc8033,https://onebite.app/restaurant/roma-tuckahoe-ny-6f67a82e
Cosimo & Johnny's Pizzeria,10/19/2023 18:00,Eastchester, NY,7.4,https://onebite.app/restaurant/cosimo-and-johnnys-pizzeria-eastchester-ny-5a2c475b/review/14f20ca3-7369-45dd-a3ff-b007e9e18885,https://onebite.app/restaurant/cosimo-and-johnnys-pizzeria-eastchester-ny-5a2c475b
Polpettina,10/18/2023 18:00,Eastchester, NY,8.2,https://onebite.app/restaurant/polpettina-eastchester-ny-54baca0a/review/ec63adf1-d6ed-4f2c-a063-587414305b28,https://onebite.app/restaurant/polpettina-eastchester-ny-54baca0a
